timestamp,corpus,tokens,n_docs,k,ngram,distance,mfw_min,mfw_max,ari_hclust,ari_kmeans
2025-09-14 22:22:50,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,400,400,0.008213552361396304,0.011006435966794141
2025-09-14 22:23:06,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,500,500,0.010505252626313155,0.016955139526669022
2025-09-14 22:23:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,600,600,0.01586307660196201,0.02932638630442873
2025-09-14 22:23:51,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,700,700,0.028533883987234842,0.032036613272311214
2025-09-14 22:24:17,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,800,800,0.02745995423340961,0.04085520745131244
2025-09-14 22:24:44,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,100,100,0.013902391600233327,0.012743125419181756
2025-09-14 22:25:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,200,200,0.034235552304316026,0.03176124306934082
2025-09-14 22:25:35,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,300,300,0.02917919590154806,0.041839495040577095
2025-09-14 22:25:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,400,400,0.02101730837160014,0.03188775510204082
2025-09-14 22:26:07,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,500,500,0.009766792904125972,0.0224450811843362
2025-09-14 22:26:20,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,600,600,0.012002526847757421,0.018413880210064484
2025-09-14 22:26:33,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,700,700,0.012002526847757421,0.034784560143626575
2025-09-14 22:26:47,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,eder,800,800,0.014422943060002783,0.045213193885760256
2025-09-14 22:27:02,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,100,100,0.02077542062911485,0.0204560697518444
2025-09-14 22:27:18,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,200,200,0.02066374452097683,0.020268389108524975
2025-09-14 22:27:32,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,300,300,0.01563487049905243,0.02702702702702703
2025-09-14 22:27:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,400,400,0.006328483157265298,0.01989862962267693
2025-09-14 22:27:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,500,500,0.025188025364990416,0.03598645215918713
2025-09-14 22:28:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,600,600,0.04501143338548562,0.06200952013379648
2025-09-14 22:28:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,700,700,0.04501143338548562,0.07530312699425655
2025-09-14 22:28:47,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,simple,800,800,0.0560915991251769,0.07530312699425655
2025-09-14 22:29:07,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,canberra,100,100,NA,NA
2025-09-14 22:29:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,canberra,200,200,NA,NA
2025-09-14 22:29:49,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,canberra,300,300,NA,NA
2025-09-14 22:30:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,canberra,400,400,NA,NA
2025-09-14 22:30:33,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,canberra,500,500,0.3634936211972522,0.4267371601208459
2025-09-14 22:30:54,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,canberra,600,600,0.3634936211972522,0.41004184100418406
2025-09-14 22:31:17,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,canberra,700,700,0.3485649546827795,0.4662983425414365
2025-09-14 22:31:39,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,canberra,800,800,0.3485649546827795,0.44676487040835355
